isin,trade_date,settlement_date,counterparty,region,instrument_type,currency,notional_value,coupon_rate,yield_spread,settlement_method,trade_channel,previous_settlement_fails,counterparty_risk_score,ssi_valid,time_to_settle_days,settlement_status,fail_reason,trade_month,high_notional_flag,interest_to_yield_ratio
IN0ZOMN0JPQ5,2025-10-25,2025-10-27,Deutsche Bank,AMER,Sovereign Bond,EUR,453538.4,3.06,1.49,FOP,Chat,0,0.19,1,2,0,None,10,0,2.04
FR54GN0952S6,2025-11-03,2025-11-06,JP Morgan,APAC,Municipal Bond,USD,9400373.11,1.05,1.11,FOP,Chat,0,0.96,1,3,0,None,11,1,0.94
JP3OE30C1VA0,2025-10-23,2025-10-26,BNP Paribas,EMEA,Municipal Bond,GBP,9724991.57,7.35,1.47,DVP,Chat,0,0.16,1,3,0,None,10,1,4.97
JP3LLLJQ62E1,2025-10-02,2025-10-04,Deutsche Bank,EMEA,Sovereign Bond,USD,9125661.74,4.76,2.32,FOP,RFQ,1,0.74,1,2,0,None,10,1,2.04
GBTYSZI8H1V8,2025-10-15,2025-10-17,HSBC,AMER,Corporate Bond,EUR,5386622.83,2.16,2.26,FOP,Chat,0,0.47,0,2,0,None,10,1,0.95
DEC14AGS64W7,2025-10-14,2025-10-16,HSBC,EMEA,Municipal Bond,EUR,6997464.64,7.06,0.58,FOP,Chat,0,0.65,0,2,0,None,10,1,11.97
FR33R81DESF5,2025-10-28,2025-10-31,Barclays UK,AMER,Municipal Bond,GBP,1085044.2,5.09,2.39,DVP,FIX API,2,0.35,0,3,0,None,10,0,2.12
GBSI1RAU0TZ1,2025-10-01,2025-10-03,BNP Paribas,AMER,Municipal Bond,JPY,3036906.04,2.47,2.68,DVP,FIX API,0,0.97,0,2,0,None,10,0,0.92
USXWGWGS51B1,2025-09-17,2025-09-20,Citibank,EMEA,Agency Bond,EUR,5528486.79,1.15,1.19,FOP,FIX API,0,0.32,1,3,0,None,9,1,0.96
INM2DI5XLUC0,2025-11-06,2025-11-08,Deutsche Bank,AMER,Municipal Bond,EUR,7064502.59,1.46,2.46,DVP,FIX API,1,0.68,1,2,0,None,11,1,0.59
DEER5SHMTTB2,2025-11-10,2025-11-11,BNP Paribas,APAC,Agency Bond,EUR,8671163.81,3.57,1.21,FOP,Voice,2,0.93,0,1,0,None,11,1,2.93
USWGDJ879WZ5,2025-10-13,2025-10-14,Barclays UK,APAC,Agency Bond,USD,1246942.49,2.54,2.91,DVP,Voice,0,0.32,0,1,0,None,10,0,0.87
GB9NPGFGUHR5,2025-09-20,2025-09-22,BNP Paribas,AMER,Agency Bond,GBP,7366642.12,2.5,0.96,FOP,Voice,0,0.47,1,2,0,None,9,1,2.58
JPBL8KUB4IO7,2025-10-13,2025-10-16,Citibank,APAC,Sovereign Bond,USD,3239178.99,6.48,2.43,FOP,FIX API,0,0.66,1,3,0,None,10,0,2.66
GBOWHN2EK1C9,2025-10-19,2025-10-21,Citibank,APAC,Municipal Bond,USD,4503809.65,2.87,2.56,DVP,RFQ,1,0.48,1,2,0,None,10,0,1.12
FRFESSPSF9X2,2025-10-15,2025-10-18,Deutsche Bank,APAC,Corporate Bond,EUR,9775471.02,4.61,1.58,DVP,RFQ,0,0.52,1,3,0,None,10,1,2.9
JP8AQU8P2AF8,2025-11-11,2025-11-14,JP Morgan,EMEA,Sovereign Bond,USD,939328.17,4.51,1.76,FOP,Voice,0,0.91,0,3,0,None,11,0,2.55
DEW15ZEWRIR7,2025-11-12,2025-11-15,HSBC,EMEA,Corporate Bond,EUR,5770257.27,1.14,0.69,DVP,RFQ,0,0.03,1,3,0,None,11,1,1.63
GB5NWACD60B4,2025-11-09,2025-11-12,JP Morgan,EMEA,Agency Bond,EUR,4747004.35,7.03,2.19,FOP,Voice,0,0.08,0,3,0,None,11,0,3.2
JP4B2IOWCZS3,2025-09-21,2025-09-22,Citibank,EMEA,Sovereign Bond,JPY,8957548.42,0.73,2.46,FOP,Chat,0,0.56,1,1,1,Counterparty Mismatch,9,1,0.3
GBAVVUMIIL02,2025-11-04,2025-11-06,Citibank,AMER,Sovereign Bond,JPY,7501681.66,6.45,1.13,DVP,RFQ,1,0.55,1,2,0,None,11,1,5.66
GBJRVTKVXJT5,2025-10-18,2025-10-21,Citibank,APAC,Municipal Bond,USD,2442888.26,1.5,1.18,DVP,Voice,1,0.74,0,3,0,None,10,0,1.26
JPM6SGP181A6,2025-10-05,2025-10-06,Deutsche Bank,AMER,Agency Bond,GBP,1120067.6,6.83,1.75,DVP,RFQ,1,0.78,1,1,0,None,10,0,3.88
INUTJE6IQZI4,2025-10-24,2025-10-25,JP Morgan,AMER,Sovereign Bond,JPY,9608749.54,1.13,2.08,DVP,RFQ,0,0.96,1,1,0,None,10,1,0.54
INZ18FVB4CE1,2025-10-29,2025-10-30,Barclays UK,AMER,Municipal Bond,USD,9343209.7,5.73,0.77,DVP,Chat,0,0.33,0,1,0,None,10,1,7.35
GBVH6HMN69Y1,2025-11-10,2025-11-13,JP Morgan,EMEA,Municipal Bond,EUR,8511150.75,4.93,1.12,FOP,Voice,1,0.08,0,3,0,None,11,1,4.36
GBY3QAY67QL8,2025-10-30,2025-10-31,Deutsche Bank,APAC,Municipal Bond,GBP,7332267.01,6.3,2.26,FOP,RFQ,0,0.63,0,1,0,None,10,1,2.78
JPW4H1CC4GB4,2025-09-15,2025-09-16,JP Morgan,AMER,Municipal Bond,JPY,6544588.86,3.29,0.34,DVP,Chat,0,0.29,0,1,0,None,9,1,9.4
GBUX18LV9KJ5,2025-09-18,2025-09-20,Deutsche Bank,APAC,Sovereign Bond,EUR,2290229.94,4.19,0.59,FOP,RFQ,0,0.8,1,2,0,None,9,0,6.98
JPVQ5GEQ1JI9,2025-09-29,2025-10-01,BNP Paribas,APAC,Municipal Bond,JPY,1559094.35,2.77,1.29,FOP,FIX API,1,0.81,0,2,0,None,9,0,2.13
FRZP4O85SON4,2025-09-16,2025-09-18,Citibank,APAC,Agency Bond,USD,2510217.94,7.42,2.86,DVP,Chat,1,0.56,0,2,0,None,9,0,2.59
US94LK3WMZE0,2025-09-17,2025-09-20,Barclays UK,AMER,Sovereign Bond,GBP,7028304.04,7.21,1.83,FOP,RFQ,1,0.64,1,3,0,None,9,1,3.92
INCBBAI4SHY2,2025-10-31,2025-11-03,HSBC,AMER,Agency Bond,EUR,2418269.99,3.1,0.53,FOP,Voice,0,0.51,0,3,1,Counterparty Mismatch,10,0,5.74
INTRW8C5FYG4,2025-10-14,2025-10-15,Citibank,APAC,Agency Bond,JPY,6150965.66,6.01,1.07,FOP,FIX API,1,0.83,0,1,0,None,10,1,5.56
US5NKFIEDY18,2025-10-21,2025-10-24,Citibank,AMER,Sovereign Bond,USD,5531520.08,4.94,1.81,DVP,Voice,2,0.92,0,3,1,Late SSI,10,1,2.71
FRB0XY2FS8N8,2025-10-14,2025-10-17,Citibank,AMER,Agency Bond,JPY,8341532.2,2.4,1.34,DVP,Chat,0,0.24,0,3,0,None,10,1,1.78
US8ZIX6GG364,2025-10-08,2025-10-11,Citibank,APAC,Municipal Bond,EUR,140199.8,5.54,1.33,DVP,FIX API,3,0.31,1,3,0,None,10,0,4.13
IN2PUP3HBY91,2025-10-26,2025-10-27,Barclays UK,EMEA,Municipal Bond,JPY,3122116.59,2.06,0.72,DVP,Voice,1,0.41,0,1,0,None,10,0,2.82
DE0VHDPHOER6,2025-09-18,2025-09-21,Deutsche Bank,EMEA,Sovereign Bond,USD,1965090.53,5.52,1.12,DVP,Chat,0,0.46,0,3,0,None,9,0,4.88
INYSD593HOX1,2025-10-16,2025-10-18,BNP Paribas,AMER,Sovereign Bond,USD,1121678.14,4.23,0.38,DVP,FIX API,0,0.79,0,2,0,None,10,0,10.85
INSDRPFERLG4,2025-10-20,2025-10-22,HSBC,APAC,Municipal Bond,USD,4243312.23,3.17,0.38,DVP,Chat,0,0.52,0,2,0,None,10,0,8.13
USLEJ3HEPZ03,2025-09-30,2025-10-03,Barclays UK,AMER,Corporate Bond,USD,7431131.81,6.33,2.28,FOP,Voice,1,0.14,1,3,0,None,9,1,2.76
DEXQRP9MNKZ2,2025-10-02,2025-10-04,Citibank,AMER,Corporate Bond,USD,3880207.06,1.43,2.6,DVP,FIX API,0,0.61,1,2,0,None,10,0,0.55
JP48ZPS5FWB0,2025-10-14,2025-10-16,Barclays UK,AMER,Municipal Bond,USD,5419371.56,6.96,1.83,FOP,FIX API,0,0.97,1,2,0,None,10,1,3.78
INJ1UURI84L8,2025-09-26,2025-09-29,JP Morgan,EMEA,Sovereign Bond,EUR,8001437.98,4.18,0.36,DVP,Voice,1,0.58,0,3,0,None,9,1,11.3
FR890Z6JFWB7,2025-11-01,2025-11-04,HSBC,APAC,Municipal Bond,EUR,7730649.61,5.14,0.73,FOP,RFQ,2,0.4,0,3,0,None,11,1,6.95
DEDV3YGIU5V5,2025-10-16,2025-10-19,HSBC,EMEA,Sovereign Bond,USD,3193970.49,2.08,1.57,FOP,FIX API,0,0.61,1,3,0,None,10,0,1.32
INZ98T6KH5E6,2025-10-07,2025-10-09,HSBC,EMEA,Sovereign Bond,JPY,8216833.1,7.26,0.62,FOP,FIX API,0,0.59,0,2,0,None,10,1,11.52
DEKHYACDGTE6,2025-10-22,2025-10-24,Deutsche Bank,APAC,Corporate Bond,EUR,5699771.17,5.98,0.17,DVP,Chat,2,0.97,1,2,0,None,10,1,33.22
ING41D7N3MY3,2025-11-03,2025-11-04,Citibank,AMER,Agency Bond,USD,7541043.45,3.21,2.71,FOP,FIX API,0,0.18,0,1,0,None,11,1,1.18
FRQFJ07T2E15,2025-10-24,2025-10-25,HSBC,APAC,Municipal Bond,USD,3260189.26,3.47,1.53,FOP,FIX API,0,0.86,0,1,0,None,10,0,2.25
GBVXEC919O27,2025-09-17,2025-09-20,JP Morgan,APAC,Sovereign Bond,GBP,2552588.02,3.36,1.6,DVP,Chat,0,0.75,0,3,0,None,9,0,2.09
FR9LHILH7PA8,2025-10-25,2025-10-28,Barclays UK,EMEA,Municipal Bond,GBP,3858574.76,3.02,1.24,DVP,FIX API,0,0.79,1,3,0,None,10,0,2.42
GB8KBS9R4VY5,2025-10-27,2025-10-28,Barclays UK,APAC,Agency Bond,JPY,6276679.63,2.13,2.18,FOP,RFQ,0,0.55,1,1,0,None,10,1,0.97
JP2PTTVWNA56,2025-11-03,2025-11-04,HSBC,AMER,Agency Bond,GBP,2510603.07,6.68,1.73,DVP,FIX API,2,0.61,0,1,0,None,11,0,3.84
JP23EC0RLOM4,2025-09-17,2025-09-19,BNP Paribas,APAC,Sovereign Bond,GBP,4389862.95,4.33,0.28,FOP,Voice,1,0.09,0,2,0,None,9,0,14.93
FR5LAOU3UZ16,2025-09-19,2025-09-20,BNP Paribas,EMEA,Sovereign Bond,GBP,7978743.32,0.51,0.92,DVP,Chat,0,0.58,0,1,0,None,9,1,0.55
FRH3GIIS1036,2025-10-10,2025-10-12,Deutsche Bank,EMEA,Sovereign Bond,EUR,5108669.92,4.07,2.2,FOP,RFQ,1,0.5,0,2,0,None,10,1,1.84
GB93AIWSU032,2025-10-11,2025-10-14,Deutsche Bank,APAC,Agency Bond,GBP,3912738.2,0.52,1.88,DVP,Chat,0,0.03,1,3,0,None,10,0,0.28
JPTSGURMQPG7,2025-10-20,2025-10-22,HSBC,EMEA,Municipal Bond,USD,5544218.6,2.39,2.38,FOP,FIX API,1,0.27,1,2,0,None,10,1,1.0
INWE3I2LBCH7,2025-10-02,2025-10-03,Deutsche Bank,APAC,Corporate Bond,GBP,9060825.36,1.9,2.97,DVP,Chat,0,0.01,1,1,0,None,10,1,0.64
JP92DLB2ZS97,2025-10-28,2025-10-31,Citibank,APAC,Corporate Bond,EUR,238534.76,5.63,2.11,DVP,FIX API,0,0.79,0,3,0,None,10,0,2.66
INKFBD4AA2E3,2025-10-28,2025-10-29,Deutsche Bank,EMEA,Agency Bond,EUR,6625223.86,3.58,2.12,FOP,RFQ,0,0.63,0,1,0,None,10,1,1.68
DEYHH1ZRAWY5,2025-09-21,2025-09-22,Citibank,APAC,Sovereign Bond,GBP,7234695.96,5.09,0.55,FOP,RFQ,0,0.27,1,1,0,None,9,1,9.09
GB6YINY26IV2,2025-10-26,2025-10-29,BNP Paribas,APAC,Corporate Bond,EUR,2355321.88,6.14,1.95,DVP,RFQ,0,0.57,1,3,0,None,10,0,3.13
USMV4Q8TOT34,2025-10-26,2025-10-28,Barclays UK,AMER,Sovereign Bond,JPY,1992712.09,6.06,2.9,FOP,Chat,2,0.73,0,2,0,None,10,0,2.08
JPWPS1QT7ZZ9,2025-09-23,2025-09-26,HSBC,APAC,Agency Bond,JPY,3313186.41,0.55,2.08,DVP,Voice,1,0.27,0,3,0,None,9,0,0.26
INU0SDIZ6AI6,2025-11-10,2025-11-12,JP Morgan,EMEA,Municipal Bond,GBP,9660320.27,2.2,2.19,DVP,Chat,0,0.76,1,2,0,None,11,1,1.0
US3FIK2SFZF6,2025-10-15,2025-10-16,Deutsche Bank,EMEA,Corporate Bond,GBP,3566999.06,5.9,1.91,FOP,Chat,1,0.48,0,1,0,None,10,0,3.07
GB90947ZCJM2,2025-10-30,2025-11-01,Barclays UK,APAC,Corporate Bond,EUR,8667205.69,6.65,2.37,FOP,Chat,1,0.41,0,2,0,None,10,1,2.79
DEV69QONGJZ3,2025-10-27,2025-10-29,Barclays UK,APAC,Corporate Bond,EUR,1694634.36,7.36,2.14,FOP,FIX API,0,0.75,1,2,0,None,10,0,3.42
FRFUN000KVT5,2025-09-24,2025-09-27,JP Morgan,APAC,Municipal Bond,USD,7769761.95,5.2,0.95,FOP,RFQ,0,0.49,1,3,0,None,9,1,5.42
JP2WXI0OR3M1,2025-09-21,2025-09-23,Deutsche Bank,APAC,Sovereign Bond,JPY,2513856.14,2.94,0.57,FOP,RFQ,0,0.23,1,2,0,None,9,0,5.07
USQY5GSEKC56,2025-10-30,2025-11-02,JP Morgan,APAC,Sovereign Bond,GBP,5351065.81,3.28,1.65,FOP,Chat,1,0.63,0,3,0,None,10,1,1.98
GBUP1UR5XC09,2025-09-30,2025-10-02,Citibank,AMER,Corporate Bond,JPY,9760314.43,3.1,0.17,DVP,Chat,0,0.15,0,2,1,Counterparty Mismatch,9,1,17.22
DEUONKM5EIK3,2025-11-06,2025-11-09,Barclays UK,AMER,Agency Bond,GBP,2860821.41,6.96,2.99,DVP,Chat,0,0.6,0,3,0,None,11,0,2.32
JPKHY0A253O7,2025-10-30,2025-11-01,BNP Paribas,APAC,Corporate Bond,USD,4867731.65,3.34,1.86,DVP,FIX API,1,0.44,1,2,0,None,10,0,1.79
GB9LTS4Y2YH8,2025-09-15,2025-09-17,Deutsche Bank,APAC,Agency Bond,USD,8975204.2,1.53,0.77,FOP,Chat,0,0.11,1,2,0,None,9,1,1.96
JPR5TY9OWX64,2025-11-01,2025-11-03,HSBC,APAC,Sovereign Bond,JPY,3279674.66,3.46,2.95,FOP,Chat,0,0.16,0,2,0,None,11,0,1.17
FRN9LTVDG5B5,2025-09-30,2025-10-03,Barclays UK,APAC,Corporate Bond,EUR,3253113.5,4.19,2.85,FOP,Voice,0,0.39,0,3,0,None,9,0,1.47
JPYOFO9DHAC9,2025-09-17,2025-09-19,HSBC,APAC,Corporate Bond,JPY,1542837.64,2.11,1.89,DVP,FIX API,0,0.07,1,2,0,None,9,0,1.11
US2888I4XRU9,2025-10-26,2025-10-29,BNP Paribas,AMER,Agency Bond,GBP,4276398.08,0.63,2.96,FOP,Chat,1,0.37,1,3,0,None,10,0,0.21
GB3WQ222W8W1,2025-10-18,2025-10-19,Citibank,AMER,Corporate Bond,EUR,3945790.06,2.9,0.16,DVP,Chat,2,0.36,1,1,0,None,10,0,17.06
JPA4ADOR10V6,2025-09-18,2025-09-19,Citibank,APAC,Agency Bond,GBP,8933085.51,5.4,0.53,FOP,RFQ,0,0.87,0,1,0,None,9,1,10.0
FR1X5MZFUZX1,2025-10-11,2025-10-13,Citibank,APAC,Municipal Bond,EUR,5308813.32,6.45,2.8,DVP,FIX API,0,0.93,1,2,0,None,10,1,2.3
IN9Z57QY64P3,2025-10-05,2025-10-08,Barclays UK,EMEA,Municipal Bond,GBP,638430.96,2.36,1.59,FOP,FIX API,0,0.48,1,3,0,None,10,0,1.48
JPR8F201R4K3,2025-10-13,2025-10-16,JP Morgan,AMER,Agency Bond,USD,9350319.23,2.18,0.89,FOP,FIX API,0,0.92,0,3,0,None,10,1,2.42
USO04U1Y3XE2,2025-10-18,2025-10-21,BNP Paribas,APAC,Agency Bond,EUR,6849185.93,4.04,2.11,DVP,FIX API,1,0.17,0,3,0,None,10,1,1.91
FR85JRP80PP6,2025-10-06,2025-10-07,Citibank,EMEA,Agency Bond,GBP,845050.25,4.32,2.04,DVP,Voice,1,0.94,0,1,0,None,10,0,2.11
INHAS8VDSZ00,2025-09-29,2025-10-02,JP Morgan,APAC,Municipal Bond,GBP,4836524.7,4.43,1.83,FOP,Voice,1,0.41,0,3,0,None,9,0,2.41
INUEPK5XCAD5,2025-09-20,2025-09-23,Deutsche Bank,APAC,Sovereign Bond,GBP,7250109.24,6.83,2.66,FOP,FIX API,1,0.51,1,3,0,None,9,1,2.56
FRYTDLX63SL4,2025-10-18,2025-10-19,Citibank,APAC,Corporate Bond,USD,9072031.35,7.01,2.7,FOP,RFQ,2,0.14,1,1,0,None,10,1,2.59
FRB3GTMIYV50,2025-10-27,2025-10-28,Barclays UK,APAC,Municipal Bond,JPY,7813043.03,4.43,2.98,DVP,RFQ,1,0.46,1,1,0,None,10,1,1.48
GBC7DKD1EVC5,2025-09-27,2025-09-28,JP Morgan,APAC,Municipal Bond,USD,8584139.68,4.32,1.29,FOP,Voice,0,0.11,1,1,0,None,9,1,3.32
GBVHV3YYRN24,2025-10-14,2025-10-17,JP Morgan,APAC,Corporate Bond,EUR,9220735.48,2.26,1.13,DVP,Chat,2,0.15,0,3,0,None,10,1,1.98
GB5TAK0KOXB5,2025-09-16,2025-09-19,HSBC,APAC,Agency Bond,GBP,5579550.31,1.12,2.22,FOP,Voice,1,0.6,0,3,0,None,9,1,0.5
USIFAN19FD55,2025-11-04,2025-11-05,Citibank,EMEA,Corporate Bond,GBP,7831061.0,6.99,2.97,DVP,Chat,0,0.58,0,1,0,None,11,1,2.35
IN0C1K712VP2,2025-09-28,2025-09-30,HSBC,EMEA,Corporate Bond,GBP,7897251.35,0.69,0.26,DVP,Voice,1,0.07,0,2,0,None,9,1,2.56
GBPZ7ZB2OR96,2025-10-12,2025-10-14,Citibank,AMER,Municipal Bond,JPY,1145608.75,5.63,1.03,DVP,Chat,1,0.27,1,2,0,None,10,0,5.41
JP0P1USFJY50,2025-10-06,2025-10-08,Citibank,EMEA,Agency Bond,JPY,6450725.96,2.4,2.41,DVP,Voice,0,0.23,0,2,0,None,10,1,0.99
GBQIPJKH54A2,2025-09-23,2025-09-26,Citibank,APAC,Municipal Bond,GBP,7108131.1,1.78,0.44,DVP,RFQ,1,0.84,1,3,0,None,9,1,3.96
IN11MIHE9RQ2,2025-11-08,2025-11-09,JP Morgan,APAC,Municipal Bond,GBP,1329185.85,4.05,0.15,DVP,Chat,0,0.39,0,1,0,None,11,0,25.31
DEIYKTX4OD05,2025-11-04,2025-11-06,Barclays UK,APAC,Sovereign Bond,JPY,4274648.3,3.61,0.23,FOP,RFQ,1,0.36,1,2,0,None,11,0,15.04
JPIO0SLWQW72,2025-10-17,2025-10-20,HSBC,EMEA,Sovereign Bond,USD,3757839.36,3.46,1.74,FOP,Chat,0,0.95,0,3,0,None,10,0,1.98
USED7Q4Z3PK8,2025-11-07,2025-11-09,BNP Paribas,AMER,Municipal Bond,JPY,6118776.12,7.14,2.97,FOP,Voice,0,0.48,0,2,0,None,11,1,2.4
DEHXKWQZYJ32,2025-10-28,2025-10-30,HSBC,APAC,Corporate Bond,USD,5600784.1,4.94,2.63,DVP,Chat,0,0.75,0,2,0,None,10,1,1.87
FRYOLAMQHLL0,2025-10-09,2025-10-10,Deutsche Bank,APAC,Agency Bond,EUR,6432057.31,3.69,1.43,DVP,Voice,0,0.02,1,1,0,None,10,1,2.56
IN1UQ1TS5GW7,2025-10-03,2025-10-05,Deutsche Bank,AMER,Sovereign Bond,JPY,8244269.24,2.45,1.62,DVP,Voice,0,0.34,1,2,1,Missing Cash,10,1,1.5
INESERCT7C28,2025-10-08,2025-10-09,Citibank,EMEA,Municipal Bond,JPY,8561271.32,1.05,2.19,DVP,RFQ,1,0.35,0,1,0,None,10,1,0.48
INMGCE09YAU0,2025-10-27,2025-10-29,HSBC,AMER,Corporate Bond,EUR,5722116.43,6.35,0.66,FOP,Voice,0,0.71,0,2,0,None,10,1,9.48
DEPNQ0M65CR1,2025-09-30,2025-10-03,Barclays UK,AMER,Corporate Bond,USD,902641.67,6.9,1.52,FOP,Chat,3,0.45,0,3,0,None,9,0,4.51
JPRM9LDQT4B6,2025-09-18,2025-09-19,JP Morgan,AMER,Corporate Bond,JPY,5338714.7,4.1,1.75,DVP,Chat,1,0.02,1,1,0,None,9,1,2.33
US5TDOPHOTD4,2025-10-06,2025-10-08,Barclays UK,AMER,Municipal Bond,USD,5745370.48,4.48,2.08,FOP,FIX API,1,0.09,1,2,0,None,10,1,2.14
JP3UHMTWCCG9,2025-10-14,2025-10-17,Deutsche Bank,AMER,Corporate Bond,USD,7755903.17,5.44,0.44,DVP,FIX API,1,0.59,0,3,0,None,10,1,12.09
DEXB6YW07Z48,2025-11-07,2025-11-08,Barclays UK,EMEA,Agency Bond,GBP,7055226.0,5.92,0.92,FOP,Voice,1,0.29,1,1,0,None,11,1,6.37
FRKSU4RKQSU3,2025-09-24,2025-09-26,Citibank,AMER,Sovereign Bond,JPY,6045907.37,1.37,2.41,FOP,RFQ,2,0.64,1,2,0,None,9,1,0.57
GB6C5A0IE7J4,2025-11-01,2025-11-04,Barclays UK,AMER,Sovereign Bond,EUR,7768146.47,3.42,2.92,FOP,RFQ,0,0.74,1,3,0,None,11,1,1.17
INLX1RD2L7X6,2025-11-11,2025-11-12,Barclays UK,APAC,Corporate Bond,JPY,1097967.37,1.48,2.23,DVP,Chat,0,0.86,0,1,0,None,11,0,0.66
FR2LCEJNTTB1,2025-11-10,2025-11-12,JP Morgan,AMER,Municipal Bond,EUR,3578023.9,2.9,1.05,DVP,FIX API,1,0.24,1,2,0,None,11,0,2.74
GB03GMP9PEF9,2025-09-18,2025-09-20,HSBC,EMEA,Agency Bond,USD,1948273.54,6.37,2.25,DVP,Voice,0,0.93,1,2,0,None,9,0,2.82
DER4PHNS3TC7,2025-10-11,2025-10-14,Citibank,EMEA,Sovereign Bond,GBP,5460151.0,4.8,1.49,DVP,Chat,0,0.6,0,3,0,None,10,1,3.2
GBXZL5KNWFN0,2025-09-30,2025-10-02,Citibank,APAC,Municipal Bond,JPY,6615116.35,3.53,2.07,DVP,Voice,0,0.45,0,2,0,None,9,1,1.7
IN7T32Q79TR2,2025-11-03,2025-11-05,Citibank,EMEA,Sovereign Bond,EUR,4167930.38,0.66,2.04,FOP,Voice,0,0.85,0,2,0,None,11,0,0.32
DE0PN62OWIL7,2025-10-03,2025-10-05,Citibank,APAC,Municipal Bond,JPY,9869078.41,2.35,0.47,FOP,Chat,1,0.37,0,2,0,None,10,1,4.9
FRV9FGSA8OU9,2025-10-17,2025-10-18,Citibank,AMER,Municipal Bond,EUR,4214043.94,1.32,1.06,FOP,Chat,1,0.72,1,1,0,None,10,0,1.23
JPDSPC834EM4,2025-09-14,2025-09-15,Barclays UK,EMEA,Sovereign Bond,EUR,6443260.26,6.19,1.11,DVP,RFQ,0,0.6,1,1,0,None,9,1,5.53
DELUNZTLLI94,2025-09-26,2025-09-28,JP Morgan,AMER,Sovereign Bond,GBP,300675.04,5.88,1.26,DVP,Chat,1,0.82,0,2,0,None,9,0,4.63
FRUPXJSKQN32,2025-10-17,2025-10-19,Barclays UK,EMEA,Sovereign Bond,JPY,1932576.43,7.3,2.18,FOP,Voice,0,0.83,1,2,0,None,10,0,3.33
GB7OOZY5WXB4,2025-10-02,2025-10-03,Deutsche Bank,AMER,Municipal Bond,EUR,7453885.24,1.05,1.75,FOP,RFQ,0,0.43,0,1,0,None,10,1,0.6
USU9B0F73M62,2025-10-21,2025-10-24,BNP Paribas,APAC,Municipal Bond,GBP,2919440.69,1.28,1.93,FOP,Voice,0,0.24,1,3,0,None,10,0,0.66
USJW0NX55M10,2025-10-11,2025-10-14,BNP Paribas,AMER,Municipal Bond,JPY,4724518.62,3.24,2.2,DVP,RFQ,0,0.91,0,3,0,None,10,0,1.47
USZS5IXW8V18,2025-10-19,2025-10-21,HSBC,APAC,Agency Bond,GBP,6146735.43,2.73,2.34,FOP,Voice,1,0.97,0,2,0,None,10,1,1.16
JPZOPGXEUYC4,2025-10-13,2025-10-15,HSBC,EMEA,Corporate Bond,EUR,9579156.26,3.71,0.7,FOP,Voice,0,0.71,0,2,0,None,10,1,5.23
FR1RHSL3U961,2025-10-30,2025-11-02,HSBC,EMEA,Sovereign Bond,EUR,8804565.53,1.64,0.29,FOP,Chat,1,0.27,0,3,0,None,10,1,5.47
JPULX92WFNB2,2025-09-25,2025-09-28,BNP Paribas,EMEA,Corporate Bond,EUR,6310637.39,6.44,0.77,FOP,RFQ,0,0.82,1,3,0,None,9,1,8.26
USF5AAGI3P33,2025-11-07,2025-11-10,Barclays UK,AMER,Agency Bond,GBP,4363668.36,1.3,2.17,FOP,Chat,0,0.22,0,3,0,None,11,0,0.6
INZQR1NXBZ54,2025-10-29,2025-10-30,JP Morgan,APAC,Agency Bond,USD,6567573.42,2.14,0.63,FOP,Chat,0,0.01,0,1,0,None,10,1,3.34
IN6C3FKSMQM0,2025-09-28,2025-10-01,HSBC,APAC,Corporate Bond,USD,2415290.66,0.88,1.34,FOP,Voice,2,0.79,0,3,1,Missing Cash,9,0,0.65
JPN28PD3B972,2025-09-14,2025-09-16,Citibank,EMEA,Corporate Bond,GBP,3479981.3,7.43,0.83,DVP,Voice,0,0.47,0,2,0,None,9,0,8.85
USDDIRBPYMN2,2025-10-08,2025-10-09,HSBC,APAC,Corporate Bond,USD,8438592.78,5.72,2.98,FOP,Chat,0,0.61,0,1,0,None,10,1,1.91
DELBJQ5TT7T0,2025-09-27,2025-09-28,HSBC,AMER,Corporate Bond,EUR,9965958.05,4.36,2.13,DVP,Chat,0,0.41,1,1,0,None,9,1,2.04
DE1SLTBDOSF9,2025-10-04,2025-10-06,JP Morgan,AMER,Municipal Bond,GBP,1747552.44,2.55,0.54,FOP,Voice,0,0.79,0,2,0,None,10,0,4.64
JP13KIFQUK91,2025-11-03,2025-11-05,Barclays UK,AMER,Sovereign Bond,EUR,3055091.72,4.1,1.28,FOP,Voice,2,0.04,0,2,0,None,11,0,3.18
INIO488B8XX4,2025-11-05,2025-11-06,Barclays UK,AMER,Sovereign Bond,GBP,5827896.57,2.16,0.86,DVP,Voice,0,0.49,1,1,0,None,11,1,2.48
JPD14GZZUHX6,2025-11-10,2025-11-13,JP Morgan,APAC,Sovereign Bond,EUR,8094364.8,3.87,2.0,FOP,RFQ,0,0.19,0,3,0,None,11,1,1.93
GBG8RB9GBIV7,2025-09-14,2025-09-15,JP Morgan,AMER,Sovereign Bond,EUR,5311494.74,5.97,2.33,DVP,Chat,2,0.35,0,1,0,None,9,1,2.55
FRS9C8Q65OT7,2025-10-23,2025-10-24,JP Morgan,EMEA,Corporate Bond,JPY,6829115.43,1.23,2.63,DVP,Voice,0,0.52,1,1,0,None,10,1,0.47
USJJPYW2E9R0,2025-11-03,2025-11-05,Barclays UK,EMEA,Corporate Bond,JPY,3869758.97,6.82,0.16,FOP,RFQ,1,0.47,0,2,0,None,11,0,40.12
