isin,trade_date,settlement_date,counterparty,region,instrument_type,currency,notional_value,coupon_rate,yield_spread,settlement_method,trade_channel,previous_settlement_fails,counterparty_risk_score,ssi_valid,time_to_settle_days,settlement_status,fail_reason,trade_month,high_notional_flag,interest_to_yield_ratio
FR9B4AA2X2R7,2025-10-23,2025-10-24,Deutsche Bank,APAC,Municipal Bond,GBP,5384157.87,6.21,1.92,DVP,RFQ,1,0.0,1,1,0,None,10,1,3.22
USZKGU3H08K6,2025-09-29,2025-10-02,Deutsche Bank,APAC,Municipal Bond,USD,9038897.84,6.86,1.62,FOP,Voice,1,0.61,0,3,0,None,9,1,4.21
INRP4IBER6B5,2025-10-06,2025-10-09,Citibank,AMER,Corporate Bond,EUR,1909461.64,6.77,2.26,FOP,Chat,3,0.11,0,3,0,None,10,0,2.98
DEVBK4A92AM1,2025-11-07,2025-11-10,Citibank,EMEA,Municipal Bond,USD,7016123.04,4.3,2.03,FOP,RFQ,0,0.82,0,3,0,None,11,1,2.11
JPNDEPMQ4WS3,2025-09-23,2025-09-25,Barclays UK,APAC,Agency Bond,USD,1712869.44,2.4,0.23,FOP,RFQ,0,0.36,0,2,0,None,9,0,10.0
FR5GPJCMPEJ3,2025-10-07,2025-10-09,Citibank,EMEA,Corporate Bond,GBP,6565993.64,3.56,1.99,FOP,FIX API,0,0.05,1,2,0,None,10,1,1.78
FR3EPHHXFN90,2025-10-02,2025-10-03,HSBC,APAC,Agency Bond,USD,6449531.51,5.92,1.27,FOP,FIX API,2,0.72,0,1,0,None,10,1,4.62
DEKSCX3NKV96,2025-10-25,2025-10-26,JP Morgan,APAC,Sovereign Bond,JPY,6057467.98,7.49,0.68,FOP,Voice,0,0.52,1,1,0,None,10,1,10.86
FR08924GYL82,2025-09-28,2025-09-30,Citibank,APAC,Sovereign Bond,USD,2398073.16,0.83,1.76,FOP,Chat,0,0.34,0,2,0,None,9,0,0.47
US4EBT1OJIY0,2025-10-23,2025-10-25,Deutsche Bank,EMEA,Sovereign Bond,EUR,587873.99,7.15,1.79,DVP,RFQ,0,0.81,0,2,0,None,10,0,3.97
DENI5QKGMC29,2025-10-26,2025-10-29,Citibank,APAC,Municipal Bond,GBP,4884850.39,4.52,1.53,FOP,RFQ,0,0.73,0,3,0,None,10,0,2.94
GB53L1TF30O7,2025-09-14,2025-09-17,HSBC,APAC,Sovereign Bond,USD,1540841.36,4.74,1.52,FOP,Chat,0,0.1,0,3,0,None,9,0,3.1
GBRDAFVSKUJ7,2025-10-12,2025-10-15,Barclays UK,EMEA,Agency Bond,GBP,8286243.01,1.03,1.11,FOP,FIX API,1,0.82,1,3,0,None,10,1,0.92
GBK0N82NOUP2,2025-09-21,2025-09-24,Barclays UK,EMEA,Agency Bond,GBP,4983606.45,3.99,2.93,DVP,RFQ,0,0.95,1,3,0,None,9,0,1.36
FR3DGCTVI3G8,2025-09-27,2025-09-29,JP Morgan,EMEA,Municipal Bond,EUR,3324100.65,0.71,0.16,DVP,Voice,2,0.4,1,2,0,None,9,0,4.18
FRAHU9SQGZR0,2025-10-24,2025-10-27,Barclays UK,APAC,Corporate Bond,JPY,158741.62,2.01,0.17,FOP,Chat,0,0.75,0,3,0,None,10,0,11.17
DE8DVHXIMLU9,2025-09-14,2025-09-15,JP Morgan,EMEA,Agency Bond,JPY,6468910.71,2.11,0.56,FOP,Voice,2,0.63,0,1,0,None,9,1,3.7
USHX6EWXU8D0,2025-10-25,2025-10-28,Deutsche Bank,AMER,Sovereign Bond,GBP,3176540.78,7.49,2.27,FOP,RFQ,0,0.61,1,3,0,None,10,0,3.29
USHXZP7NHVS0,2025-11-02,2025-11-05,HSBC,AMER,Municipal Bond,GBP,3481999.02,0.7,1.25,DVP,FIX API,1,0.93,1,3,0,None,11,0,0.56
JP2RBUXB9UD6,2025-11-12,2025-11-14,Barclays UK,APAC,Municipal Bond,GBP,2761861.01,2.21,0.96,DVP,RFQ,0,0.58,0,2,0,None,11,0,2.28
JPX36RGUFE90,2025-10-09,2025-10-11,Citibank,EMEA,Agency Bond,GBP,7203614.95,2.72,2.37,DVP,Voice,1,0.18,1,2,0,None,10,1,1.14
GBNIE98F1Z04,2025-09-21,2025-09-23,Citibank,AMER,Corporate Bond,GBP,4867378.63,5.17,0.33,FOP,FIX API,0,0.85,0,2,0,None,9,0,15.21
INJRTKJI19L2,2025-09-18,2025-09-21,JP Morgan,EMEA,Corporate Bond,JPY,5810218.11,5.68,0.32,FOP,Voice,1,0.92,0,3,0,None,9,1,17.21
JPLSE8L4V9P2,2025-10-06,2025-10-07,JP Morgan,APAC,Corporate Bond,USD,7439810.23,2.8,1.53,FOP,Chat,2,0.92,0,1,0,None,10,1,1.82
FR51KR2ED0M8,2025-10-27,2025-10-29,BNP Paribas,APAC,Corporate Bond,JPY,3046878.61,3.59,1.01,DVP,Voice,1,0.37,0,2,0,None,10,0,3.52
INJL137J0RY3,2025-09-20,2025-09-23,HSBC,APAC,Agency Bond,GBP,8162793.31,0.73,0.24,DVP,Chat,0,0.79,1,3,0,None,9,1,2.92
GBPOV7B2O2M3,2025-10-02,2025-10-03,Barclays UK,AMER,Municipal Bond,EUR,620609.92,2.29,1.95,DVP,Chat,1,0.86,0,1,0,None,10,0,1.17
GBS65RH3MB97,2025-11-05,2025-11-08,Citibank,AMER,Agency Bond,GBP,8347191.35,4.26,1.6,FOP,Voice,2,0.91,0,3,0,None,11,1,2.65
US5C2MAVQAZ7,2025-09-22,2025-09-24,Citibank,EMEA,Sovereign Bond,EUR,8440474.07,1.28,2.4,FOP,Chat,1,0.18,0,2,0,None,9,1,0.53
FRD4XVZ6UJR0,2025-10-30,2025-11-02,Deutsche Bank,AMER,Corporate Bond,EUR,4786206.38,5.27,1.94,FOP,Chat,1,0.43,1,3,0,None,10,0,2.7
USRUWOTS3M14,2025-10-29,2025-11-01,HSBC,AMER,Sovereign Bond,USD,716280.84,6.95,0.61,FOP,RFQ,1,0.53,0,3,0,None,10,0,11.21
US6YQKBWOZK3,2025-09-21,2025-09-22,Deutsche Bank,APAC,Corporate Bond,GBP,2482780.6,5.82,1.74,FOP,Voice,1,0.86,0,1,0,None,9,0,3.33
DE2W5C7HKYN4,2025-11-12,2025-11-13,HSBC,APAC,Sovereign Bond,USD,5537278.99,3.19,1.98,FOP,Voice,0,0.91,0,1,0,None,11,1,1.6
GB2W5FXFZC09,2025-09-22,2025-09-25,Deutsche Bank,EMEA,Agency Bond,JPY,3945525.69,3.55,0.31,DVP,RFQ,0,0.5,0,3,0,None,9,0,11.09
JP3G5PKD2I20,2025-10-15,2025-10-16,JP Morgan,APAC,Corporate Bond,EUR,3691918.3,4.79,2.65,FOP,RFQ,0,0.96,0,1,0,None,10,0,1.8
DEMWJDDRCSR7,2025-09-14,2025-09-17,HSBC,APAC,Sovereign Bond,EUR,9695436.37,5.44,1.07,DVP,RFQ,0,0.15,0,3,0,None,9,1,5.04
USI2L11WN0C2,2025-10-23,2025-10-26,HSBC,APAC,Municipal Bond,EUR,551167.96,6.82,1.67,DVP,Chat,2,0.7,0,3,1,Counterparty Mismatch,10,0,4.06
GBEJ4276HWS6,2025-10-10,2025-10-11,Barclays UK,AMER,Corporate Bond,EUR,4446799.09,7.15,2.2,FOP,Voice,1,0.07,0,1,0,None,10,0,3.24
USXZXAZKZ7M0,2025-10-27,2025-10-28,JP Morgan,AMER,Sovereign Bond,USD,3792028.11,4.59,0.14,DVP,Chat,0,0.33,0,1,0,None,10,0,30.6
DE7PGO25T261,2025-10-21,2025-10-24,Deutsche Bank,APAC,Agency Bond,JPY,8192731.74,1.95,1.63,FOP,RFQ,0,0.2,0,3,0,None,10,1,1.19
IN277DGG4W61,2025-09-23,2025-09-24,BNP Paribas,EMEA,Sovereign Bond,USD,883571.35,4.61,0.19,FOP,Chat,0,0.11,1,1,0,None,9,0,23.05
USQXR1TZ60X0,2025-10-08,2025-10-11,JP Morgan,EMEA,Sovereign Bond,USD,386970.61,4.51,2.53,FOP,Voice,0,0.72,1,3,0,None,10,0,1.78
INHYPL82GBH4,2025-10-25,2025-10-27,Barclays UK,EMEA,Corporate Bond,GBP,6755299.75,0.76,2.58,FOP,RFQ,2,0.91,1,2,0,None,10,1,0.29
FRO6MBAX6294,2025-11-04,2025-11-06,Barclays UK,EMEA,Agency Bond,JPY,6818407.35,6.14,2.02,FOP,Voice,0,0.33,0,2,0,None,11,1,3.02
IND12E3FROU3,2025-09-19,2025-09-22,BNP Paribas,APAC,Corporate Bond,JPY,269508.65,5.39,2.87,FOP,Voice,2,0.71,0,3,0,None,9,0,1.87
INCUI4FNJA87,2025-09-20,2025-09-23,HSBC,APAC,Corporate Bond,JPY,2917836.13,3.62,1.01,FOP,Voice,0,0.27,1,3,0,None,9,0,3.55
FRLOO9UCTSU9,2025-10-29,2025-10-31,HSBC,APAC,Municipal Bond,USD,6370051.96,6.19,0.96,DVP,FIX API,1,0.21,1,2,0,None,10,1,6.38
US258A55OZM3,2025-10-19,2025-10-20,JP Morgan,EMEA,Municipal Bond,EUR,257862.3,6.47,1.61,FOP,Chat,0,0.62,1,1,0,None,10,0,3.99
USD1USDREZN5,2025-10-07,2025-10-08,Barclays UK,APAC,Agency Bond,JPY,2350293.83,2.28,1.56,DVP,Voice,1,0.81,0,1,0,None,10,0,1.45
FRTEUTAPFY37,2025-11-10,2025-11-12,Deutsche Bank,EMEA,Corporate Bond,GBP,4330329.83,7.31,1.72,FOP,RFQ,0,0.25,0,2,0,None,11,0,4.23
DE0YGPGRYOL3,2025-10-02,2025-10-05,Citibank,AMER,Municipal Bond,EUR,5275992.52,0.55,2.51,DVP,FIX API,1,0.7,0,3,0,None,10,1,0.22
USU81ACVAA84,2025-09-22,2025-09-25,Citibank,APAC,Municipal Bond,GBP,9360284.38,6.54,0.93,FOP,FIX API,0,0.16,1,3,0,None,9,1,6.96
GBX6L7NQKKO0,2025-09-30,2025-10-03,Barclays UK,EMEA,Agency Bond,EUR,6854041.13,7.27,1.15,FOP,Voice,1,0.06,1,3,1,Late SSI,9,1,6.27
GBJ0ZVT61QS3,2025-09-19,2025-09-20,Citibank,AMER,Municipal Bond,EUR,6679336.34,7.09,0.68,DVP,Voice,0,0.04,0,1,0,None,9,1,10.28
USTS9P8VOXK2,2025-10-17,2025-10-18,JP Morgan,EMEA,Corporate Bond,EUR,3381773.51,7.2,2.49,FOP,FIX API,0,0.66,1,1,0,None,10,0,2.88
INJAOZCX86D0,2025-10-20,2025-10-22,Barclays UK,APAC,Corporate Bond,JPY,7297423.3,3.48,2.78,DVP,FIX API,0,0.17,0,2,0,None,10,1,1.25
DEBNPNEJS709,2025-10-20,2025-10-21,BNP Paribas,EMEA,Sovereign Bond,EUR,7974964.49,4.85,1.01,FOP,Voice,0,0.16,0,1,0,None,10,1,4.75
FRG4PB1L0CJ4,2025-10-30,2025-10-31,Citibank,AMER,Agency Bond,EUR,4587518.0,2.23,0.85,DVP,Voice,0,0.88,1,1,0,None,10,0,2.59
GBVA6FZIPIP7,2025-10-25,2025-10-26,Deutsche Bank,AMER,Corporate Bond,JPY,453538.4,3.06,1.49,FOP,Voice,0,0.19,1,1,0,None,10,0,2.04
DEG1NZG70CJ8,2025-11-03,2025-11-06,BNP Paribas,EMEA,Municipal Bond,EUR,9400373.11,1.05,1.11,DVP,Chat,0,0.96,1,3,0,None,11,1,0.94
FR2FQ4DH2BD6,2025-10-23,2025-10-25,Citibank,APAC,Sovereign Bond,GBP,9724991.57,7.35,1.47,FOP,FIX API,0,0.16,1,2,0,None,10,1,4.97
GBGFQA6UDEI0,2025-10-02,2025-10-05,Deutsche Bank,AMER,Municipal Bond,USD,9125661.74,4.76,2.32,DVP,FIX API,1,0.74,0,3,0,None,10,1,2.04
GBU4RSBMDA57,2025-10-15,2025-10-18,Barclays UK,AMER,Agency Bond,EUR,5386622.83,2.16,2.26,DVP,Chat,0,0.47,0,3,0,None,10,1,0.95
DEHQ3UZQKMN7,2025-10-14,2025-10-17,Barclays UK,EMEA,Sovereign Bond,USD,6997464.64,7.06,0.58,DVP,RFQ,0,0.65,0,3,0,None,10,1,11.97
JP7TWUQOK5B3,2025-10-28,2025-10-29,Barclays UK,AMER,Sovereign Bond,JPY,1085044.2,5.09,2.39,DVP,RFQ,2,0.35,0,1,0,None,10,0,2.12
DELTUZWR4BF9,2025-10-01,2025-10-03,JP Morgan,AMER,Agency Bond,JPY,3036906.04,2.47,2.68,DVP,Chat,0,0.97,0,2,0,None,10,0,0.92
JPBC21GHYX87,2025-09-17,2025-09-18,JP Morgan,APAC,Agency Bond,EUR,5528486.79,1.15,1.19,DVP,RFQ,0,0.32,1,1,0,None,9,1,0.96
GB2G4GSLVST7,2025-11-06,2025-11-08,HSBC,AMER,Sovereign Bond,USD,7064502.59,1.46,2.46,DVP,Voice,1,0.68,0,2,0,None,11,1,0.59
DEZ8AT7DEQQ5,2025-11-10,2025-11-12,Citibank,AMER,Sovereign Bond,JPY,8671163.81,3.57,1.21,FOP,FIX API,2,0.93,0,2,0,None,11,1,2.93
INMMBKSYFB35,2025-10-13,2025-10-15,Barclays UK,EMEA,Agency Bond,JPY,1246942.49,2.54,2.91,DVP,FIX API,0,0.32,1,2,0,None,10,0,0.87
DEOFK42110D7,2025-09-20,2025-09-21,JP Morgan,APAC,Corporate Bond,GBP,7366642.12,2.5,0.96,DVP,RFQ,0,0.47,1,1,0,None,9,1,2.58
DEOZ161A4G72,2025-10-13,2025-10-16,Barclays UK,APAC,Sovereign Bond,GBP,3239178.99,6.48,2.43,FOP,RFQ,0,0.66,1,3,0,None,10,0,2.66
FRR4QVOSKC83,2025-10-19,2025-10-22,HSBC,APAC,Corporate Bond,GBP,4503809.65,2.87,2.56,DVP,Voice,1,0.48,0,3,0,None,10,0,1.12
FR7A42WMS3G6,2025-10-15,2025-10-16,HSBC,AMER,Sovereign Bond,JPY,9775471.02,4.61,1.58,FOP,Voice,0,0.52,0,1,0,None,10,1,2.9
GB2CG36R0UV0,2025-11-11,2025-11-12,BNP Paribas,EMEA,Corporate Bond,GBP,939328.17,4.51,1.76,DVP,Voice,0,0.91,0,1,0,None,11,0,2.55
JPJO454JWOB2,2025-11-12,2025-11-13,Barclays UK,APAC,Municipal Bond,JPY,5770257.27,1.14,0.69,DVP,Voice,0,0.03,0,1,0,None,11,1,1.63
IN88N1I7NKW9,2025-11-09,2025-11-12,Citibank,EMEA,Agency Bond,USD,4747004.35,7.03,2.19,DVP,RFQ,0,0.08,0,3,0,None,11,0,3.2
USJZXVJ7MSJ2,2025-09-21,2025-09-22,Deutsche Bank,EMEA,Corporate Bond,GBP,8957548.42,0.73,2.46,DVP,Voice,0,0.56,1,1,1,Counterparty Mismatch,9,1,0.3
DE61NA07E9Q1,2025-11-04,2025-11-07,Barclays UK,APAC,Municipal Bond,EUR,7501681.66,6.45,1.13,DVP,RFQ,1,0.55,0,3,0,None,11,1,5.66
INNT18JCCUQ8,2025-10-18,2025-10-20,HSBC,EMEA,Agency Bond,USD,2442888.26,1.5,1.18,DVP,RFQ,1,0.74,0,2,0,None,10,0,1.26
DEVR7CYWIMB4,2025-10-05,2025-10-08,BNP Paribas,EMEA,Municipal Bond,EUR,1120067.6,6.83,1.75,FOP,FIX API,1,0.78,1,3,0,None,10,0,3.88
FRD9BB0YJQK1,2025-10-24,2025-10-26,HSBC,APAC,Agency Bond,JPY,9608749.54,1.13,2.08,DVP,Voice,0,0.96,1,2,0,None,10,1,0.54
FRXTL63TK965,2025-10-29,2025-10-30,BNP Paribas,EMEA,Corporate Bond,GBP,9343209.7,5.73,0.77,FOP,FIX API,0,0.33,1,1,0,None,10,1,7.35
DEIT8NFE4WU4,2025-11-10,2025-11-11,JP Morgan,AMER,Sovereign Bond,JPY,8511150.75,4.93,1.12,DVP,Chat,1,0.08,1,1,0,None,11,1,4.36
INIFWDZIALE8,2025-10-30,2025-10-31,JP Morgan,APAC,Agency Bond,JPY,7332267.01,6.3,2.26,DVP,RFQ,0,0.63,0,1,0,None,10,1,2.78
USYS8GLX3A31,2025-09-15,2025-09-17,HSBC,AMER,Corporate Bond,GBP,6544588.86,3.29,0.34,DVP,FIX API,0,0.29,1,2,0,None,9,1,9.4
FR2DL888TZ45,2025-09-18,2025-09-19,Citibank,EMEA,Corporate Bond,GBP,2290229.94,4.19,0.59,DVP,Voice,0,0.8,1,1,0,None,9,0,6.98
US16HX2V9OT8,2025-09-29,2025-10-02,Citibank,AMER,Sovereign Bond,EUR,1559094.35,2.77,1.29,DVP,RFQ,1,0.81,1,3,0,None,9,0,2.13
GBZX5MQRCNZ6,2025-09-16,2025-09-19,Barclays UK,AMER,Corporate Bond,EUR,2510217.94,7.42,2.86,FOP,Chat,1,0.56,1,3,0,None,9,0,2.59
USJMEV2EHV36,2025-09-17,2025-09-18,Deutsche Bank,AMER,Corporate Bond,JPY,7028304.04,7.21,1.83,DVP,RFQ,1,0.64,0,1,0,None,9,1,3.92
FR96P510RAL6,2025-10-31,2025-11-02,JP Morgan,AMER,Sovereign Bond,JPY,2418269.99,3.1,0.53,DVP,RFQ,0,0.51,1,2,1,Instruction Error,10,0,5.74
INP7PK7HJKT5,2025-10-14,2025-10-17,BNP Paribas,EMEA,Sovereign Bond,JPY,6150965.66,6.01,1.07,FOP,Voice,1,0.83,1,3,0,None,10,1,5.56
INM8GVNGGNP2,2025-10-21,2025-10-23,Deutsche Bank,AMER,Corporate Bond,GBP,5531520.08,4.94,1.81,FOP,FIX API,2,0.92,1,2,1,Instruction Error,10,1,2.71
INI27RQTWJ83,2025-10-14,2025-10-15,BNP Paribas,EMEA,Sovereign Bond,EUR,8341532.2,2.4,1.34,DVP,Voice,0,0.24,0,1,0,None,10,1,1.78
GB2P23S3L229,2025-10-08,2025-10-09,JP Morgan,APAC,Sovereign Bond,USD,140199.8,5.54,1.33,DVP,Chat,3,0.31,0,1,0,None,10,0,4.13
GBSD4MO1N1T6,2025-10-26,2025-10-29,Barclays UK,AMER,Sovereign Bond,GBP,3122116.59,2.06,0.72,FOP,Voice,1,0.41,1,3,0,None,10,0,2.82
FRD1E7GM0TP5,2025-09-18,2025-09-20,HSBC,APAC,Corporate Bond,GBP,1965090.53,5.52,1.12,FOP,Voice,0,0.46,0,2,0,None,9,0,4.88
GBBX1F5FOAH7,2025-10-16,2025-10-17,Barclays UK,EMEA,Municipal Bond,GBP,1121678.14,4.23,0.38,FOP,FIX API,0,0.79,1,1,0,None,10,0,10.85
FRBNRCFASOY6,2025-10-20,2025-10-22,Citibank,AMER,Sovereign Bond,GBP,4243312.23,3.17,0.38,FOP,RFQ,0,0.52,0,2,0,None,10,0,8.13
GB3R7H4FQO91,2025-09-30,2025-10-01,Citibank,EMEA,Agency Bond,USD,7431131.81,6.33,2.28,FOP,FIX API,1,0.14,1,1,0,None,9,1,2.76
DEKLYEA2AMB4,2025-10-02,2025-10-03,Deutsche Bank,EMEA,Sovereign Bond,USD,3880207.06,1.43,2.6,FOP,Voice,0,0.61,0,1,0,None,10,0,0.55
GBU19QK2VWE4,2025-10-14,2025-10-15,Barclays UK,AMER,Municipal Bond,GBP,5419371.56,6.96,1.83,FOP,FIX API,0,0.97,0,1,0,None,10,1,3.78
GBC29Y86CWN5,2025-09-26,2025-09-28,JP Morgan,EMEA,Corporate Bond,USD,8001437.98,4.18,0.36,DVP,FIX API,1,0.58,1,2,0,None,9,1,11.3
FRKD890R5VX6,2025-11-01,2025-11-02,Deutsche Bank,AMER,Agency Bond,EUR,7730649.61,5.14,0.73,DVP,Voice,2,0.4,1,1,0,None,11,1,6.95
USKPHHAMT8A4,2025-10-16,2025-10-17,Barclays UK,APAC,Corporate Bond,JPY,3193970.49,2.08,1.57,DVP,Voice,0,0.61,1,1,0,None,10,0,1.32
INZBYGDD5334,2025-10-07,2025-10-09,BNP Paribas,AMER,Agency Bond,USD,8216833.1,7.26,0.62,DVP,RFQ,0,0.59,0,2,0,None,10,1,11.52
FRU03AFOBZF1,2025-10-22,2025-10-23,Citibank,APAC,Municipal Bond,USD,5699771.17,5.98,0.17,FOP,RFQ,2,0.97,0,1,0,None,10,1,33.22
INX2IHICDXP5,2025-11-03,2025-11-05,Deutsche Bank,AMER,Municipal Bond,JPY,7541043.45,3.21,2.71,DVP,RFQ,0,0.18,1,2,0,None,11,1,1.18
IN42Y10G4RN9,2025-10-24,2025-10-26,Deutsche Bank,EMEA,Municipal Bond,JPY,3260189.26,3.47,1.53,FOP,FIX API,0,0.86,0,2,0,None,10,0,2.25
FRFAL8Z56P75,2025-09-17,2025-09-19,Citibank,APAC,Corporate Bond,GBP,2552588.02,3.36,1.6,FOP,RFQ,0,0.75,0,2,0,None,9,0,2.09
INFP2RN87AS7,2025-10-25,2025-10-27,BNP Paribas,APAC,Sovereign Bond,EUR,3858574.76,3.02,1.24,DVP,FIX API,0,0.79,0,2,0,None,10,0,2.42
GBGIMZN5GBT7,2025-10-27,2025-10-30,JP Morgan,EMEA,Corporate Bond,GBP,6276679.63,2.13,2.18,DVP,RFQ,0,0.55,0,3,0,None,10,1,0.97
IN08APOSV740,2025-11-03,2025-11-04,BNP Paribas,AMER,Sovereign Bond,USD,2510603.07,6.68,1.73,FOP,RFQ,2,0.61,1,1,0,None,11,0,3.84
USOIFZIEDNF2,2025-09-17,2025-09-18,Deutsche Bank,APAC,Municipal Bond,JPY,4389862.95,4.33,0.28,DVP,Chat,1,0.09,0,1,0,None,9,0,14.93
FRPUCRITG3H6,2025-09-19,2025-09-20,HSBC,AMER,Municipal Bond,GBP,7978743.32,0.51,0.92,DVP,Chat,0,0.58,0,1,0,None,9,1,0.55
IND68HHW8ZS4,2025-10-10,2025-10-12,JP Morgan,EMEA,Sovereign Bond,GBP,5108669.92,4.07,2.2,FOP,Chat,1,0.5,1,2,0,None,10,1,1.84
JP8108DYJ5J6,2025-10-11,2025-10-13,JP Morgan,EMEA,Agency Bond,GBP,3912738.2,0.52,1.88,DVP,Voice,0,0.03,0,2,0,None,10,0,0.28
JPBMXC6O49O5,2025-10-20,2025-10-23,Deutsche Bank,AMER,Municipal Bond,GBP,5544218.6,2.39,2.38,FOP,Voice,1,0.27,0,3,0,None,10,1,1.0
GBULYASU79A7,2025-10-02,2025-10-04,Deutsche Bank,EMEA,Sovereign Bond,JPY,9060825.36,1.9,2.97,FOP,RFQ,0,0.01,1,2,0,None,10,1,0.64
GBS39JAOISC3,2025-10-28,2025-10-29,BNP Paribas,EMEA,Corporate Bond,JPY,238534.76,5.63,2.11,FOP,RFQ,0,0.79,1,1,0,None,10,0,2.66
US5VOBU5V8D0,2025-10-28,2025-10-30,BNP Paribas,EMEA,Sovereign Bond,EUR,6625223.86,3.58,2.12,FOP,FIX API,0,0.63,0,2,0,None,10,1,1.68
GBWWMI140GO3,2025-09-21,2025-09-22,HSBC,EMEA,Agency Bond,EUR,7234695.96,5.09,0.55,FOP,Chat,0,0.27,1,1,0,None,9,1,9.09
GBUWLDRUC584,2025-10-26,2025-10-29,HSBC,EMEA,Municipal Bond,JPY,2355321.88,6.14,1.95,FOP,FIX API,0,0.57,0,3,0,None,10,0,3.13
US0M0S2H23W8,2025-10-26,2025-10-28,BNP Paribas,EMEA,Corporate Bond,USD,1992712.09,6.06,2.9,FOP,Chat,2,0.73,1,2,0,None,10,0,2.08
FRXRWHS2TN38,2025-09-23,2025-09-26,Barclays UK,EMEA,Municipal Bond,JPY,3313186.41,0.55,2.08,DVP,FIX API,1,0.27,0,3,0,None,9,0,0.26
DE6GGWC84PO2,2025-11-10,2025-11-12,JP Morgan,AMER,Municipal Bond,EUR,9660320.27,2.2,2.19,FOP,RFQ,0,0.76,0,2,0,None,11,1,1.0
INKIKSN0VX52,2025-10-15,2025-10-18,HSBC,EMEA,Sovereign Bond,EUR,3566999.06,5.9,1.91,FOP,RFQ,1,0.48,1,3,0,None,10,0,3.07
JPQX4UKGKQ89,2025-10-30,2025-10-31,Deutsche Bank,APAC,Agency Bond,USD,8667205.69,6.65,2.37,FOP,FIX API,1,0.41,1,1,0,None,10,1,2.79
GB6FNF2OEBV4,2025-10-27,2025-10-30,Deutsche Bank,AMER,Municipal Bond,GBP,1694634.36,7.36,2.14,DVP,Voice,0,0.75,1,3,0,None,10,0,3.42
USCTHC6WZYF0,2025-09-24,2025-09-27,Deutsche Bank,APAC,Municipal Bond,GBP,7769761.95,5.2,0.95,DVP,Voice,0,0.49,1,3,0,None,9,1,5.42
DE9TCYTNKOT4,2025-09-21,2025-09-23,JP Morgan,AMER,Municipal Bond,EUR,2513856.14,2.94,0.57,FOP,RFQ,0,0.23,0,2,0,None,9,0,5.07
GBP6SP5TCES4,2025-10-30,2025-10-31,Citibank,EMEA,Sovereign Bond,GBP,5351065.81,3.28,1.65,DVP,RFQ,1,0.63,0,1,0,None,10,1,1.98
JP0S9XKI17L0,2025-09-30,2025-10-03,JP Morgan,APAC,Sovereign Bond,USD,9760314.43,3.1,0.17,DVP,RFQ,0,0.15,0,3,1,Late SSI,9,1,17.22
INHOC610WUS6,2025-11-06,2025-11-09,Barclays UK,APAC,Municipal Bond,USD,2860821.41,6.96,2.99,FOP,RFQ,0,0.6,1,3,0,None,11,0,2.32
GBC4RJYN13I9,2025-10-30,2025-11-01,Citibank,AMER,Agency Bond,GBP,4867731.65,3.34,1.86,FOP,Voice,1,0.44,0,2,0,None,10,0,1.79
FRTYB8NN6RF0,2025-09-15,2025-09-18,Citibank,AMER,Corporate Bond,GBP,8975204.2,1.53,0.77,FOP,Chat,0,0.11,1,3,0,None,9,1,1.96
JPI2LI1UT8G6,2025-11-01,2025-11-02,HSBC,APAC,Agency Bond,EUR,3279674.66,3.46,2.95,DVP,RFQ,0,0.16,1,1,0,None,11,0,1.17
INMO5KNKZYS7,2025-09-30,2025-10-03,Barclays UK,APAC,Corporate Bond,USD,3253113.5,4.19,2.85,DVP,FIX API,0,0.39,1,3,0,None,9,0,1.47
JP960FME1TF2,2025-09-17,2025-09-19,Deutsche Bank,APAC,Sovereign Bond,JPY,1542837.64,2.11,1.89,DVP,RFQ,0,0.07,1,2,0,None,9,0,1.11
USPMRSM33DE5,2025-10-26,2025-10-27,BNP Paribas,AMER,Agency Bond,USD,4276398.08,0.63,2.96,FOP,RFQ,1,0.37,1,1,0,None,10,0,0.21
FRTZMS1JEZO8,2025-10-18,2025-10-19,HSBC,AMER,Municipal Bond,EUR,3945790.06,2.9,0.16,DVP,RFQ,2,0.36,1,1,0,None,10,0,17.06
DE68F21CF153,2025-09-18,2025-09-21,JP Morgan,EMEA,Municipal Bond,USD,8933085.51,5.4,0.53,DVP,FIX API,0,0.87,0,3,0,None,9,1,10.0
USW240VX3AM8,2025-10-11,2025-10-12,Deutsche Bank,EMEA,Corporate Bond,USD,5308813.32,6.45,2.8,DVP,Voice,0,0.93,0,1,0,None,10,1,2.3
USZKD67JKUK8,2025-10-05,2025-10-07,HSBC,AMER,Municipal Bond,USD,638430.96,2.36,1.59,FOP,Voice,0,0.48,0,2,0,None,10,0,1.48
DE7VR6U6QEN8,2025-10-13,2025-10-16,JP Morgan,EMEA,Corporate Bond,JPY,9350319.23,2.18,0.89,FOP,RFQ,0,0.92,0,3,0,None,10,1,2.42
FRFSBL4M71L8,2025-10-18,2025-10-19,HSBC,APAC,Corporate Bond,JPY,6849185.93,4.04,2.11,DVP,RFQ,1,0.17,1,1,0,None,10,1,1.91
DEDADEC9A6G0,2025-10-06,2025-10-07,Citibank,AMER,Sovereign Bond,JPY,845050.25,4.32,2.04,FOP,RFQ,1,0.94,0,1,0,None,10,0,2.11
IN9O3LEELIS8,2025-09-29,2025-09-30,HSBC,APAC,Agency Bond,GBP,4836524.7,4.43,1.83,FOP,Chat,1,0.41,1,1,0,None,9,0,2.41
